Magnitudes
5.162672169,4.205722454,4.634253411,5.065001891,4.65762619,5.058529709,5.025624559,4.579461004,5.760558273,4.674571077,4.410629429,4.630549167,4.877055213,4.504912662,5.623916025,4.771880771,4.664879965,3.880688504,4.390686293,5.06970857,5.347810839,4.835665914,4.476885146,4.030623538,5.086820334,5.397805233,3.262546069,3.050557305,4.672286716,3.97129782,3.199364502,3.510591177,5.171423321,3.192168768,4.44990021,4.537844276,5.841914135,4.838461608,5.102034104,3.526104918,3.842601762,3.067590592,3.113553472,3.54220991,3.065596224,4.365755468,3.142518051,4.21420568,3.412480344,4.375957814,3.313836606,3.777422845,3.223493906,4.184665897,3.002784899,3.191867098,5.276101812,5.629543639,3.444753777,3.285467758,3.318536599,3.490875657,5.297735055,5.785116568,4.794007167,4.897264842,5.031658526,4.778188717,4.996257359,5.69376962,5.124650635,4.546322829,4.826544911,4.796345599,4.896984768,5.290276318,5.157208995,5.496239998,4.560222346,5.910645304,5.036614051,4.079943338,4.796047601,4.800304264,5.2961363,4.140350077,5.575847406,4.932761626,4.978250674,4.872390164,4.199138102,4.91054489,4.317475239,5.539812347,3.80739757,3.825010815,4.548244219,4.799069765,3.260376784,4.440913277,4.388814034,4.545250804,3.071711294,4.691261478,4.190554195,4.403647376,4.625872469,4.315451413,4.447368287,5.422521989,4.224737917,4.216644944,4.463934308,4.374468577,4.953653997,3.242816604,4.785398943,3.1790188,3.411811247,3.441217887,4.345431416,5.364145927,4.287947122,3.061683009,5.055659454,4.286683964,4.249787993,3.615702855,4.998909989,5.577727693,4.727377032,3.954091632,4.06580036,4.836445697,4.124636056,3.217020823,3.866579045,4.271023848,4.18824525,5.914765382,4.596449127,5.662793274,3.073132269,3.697566468,4.909207943,5.430668562,5.759737601,3.096675706,3.018207977,4.456742058,3.380837108,3.153946105,3.875720008,4.001246768,4.561709924,3.569146338,3.383029542,3.868704297,3.094984059,5.809668214,3.752307897,3.070728667,3.163269712,5.84086566,3.029000385,6.022124808,5.389778258,3.984822024,3.770253349,4.847440414,3.111927345,4.090076234,3.10985628,4.410929114,4.783119063,3.386980452,3.66468161,3.968317251,4.173262122,4.841727162,4.528169451,3.128318054,5.064074175,3.037937092,3.100797245,4.605444667,5.140147735,3.531326294,3.360173651,3.127783422,3.237181589,4.434096907,5.505091108,5.219870632,4.643249381,3.067013082,3.706918802,3.956309459,4.721081555,3.158706615,3.221712817,5.106835169,5.053446117,3.986393312,5.083752279,4.046449944,4.853362123,4.354332032,4.168484307,4.608576207,3.376741448,4.993902211,3.608919796,4.292246317,4.14078692,5.811150314,3.013609739,4.447184126,5.164761863,3.954219112,4.336213715,3.811725429,4.969561791,4.931480951,6.337927744,3.949288484,4.699177268,4.499016201,4.103550171,4.449751423,4.413583654,3.49160831,3.449400161,5.089184574,3.822891775,5.243269256,4.890288997,3.738065206,3.503907506,6.486086416,3.045614844,3.265109031,4.749702233,4.274142345,4.597324583,3.404488103,3.195520176,3.987647592,3.252213173,3.3450092,3.522681215,5.582810815,5.199816866,4.555992801,4.738770615,3.22641065,4.223632205,3.139698752,4.523376532,5.10002559,3.018994047,4.102946112,3.353109115,3.107338663,3.144242712,4.68427127,6.48771844,5.474360987,3.742495576,3.864007432,3.002355795,4.596458843,5.529800979,4.91494339,5.715872335,4.763182073,4.810303514,4.058813223,5.088018477,5.577510977,3.608375884,3.283965267,3.143542541,3.758683927,5.618137423,3.873920777,3.122836098,3.905957317,3.14620921,3.490546664,3.42240514,6.140229346,4.654319567,4.684378579,5.365694317,3.000669613,5.67151881,3.839881602,5.134536665,3.235680609,4.148548087,5.465452659,4.676294387,3.022581707,4.196611839,3.420331862,3.041947711,5.782322529,4.121114421,5.564729165,3.988941597,4.969171305,4.941393583,4.992920534,4.425395443,4.689193382,3.041240587,3.525249668,4.351111601,4.753649673,3.178601912,4.389248052,5.364221116,3.255721416,5.50091521,5.364043435,4.715065437,4.58247198,3.021949997,5.439793022,3.050527234,3.528185546,4.214821767,3.191689826,3.389707796,4.787079846,3.114334609,4.945199061,4.232451855,4.571276712,3.076091928,3.698796093,3.2172378,4.810136945,5.58910268,3.352258879,4.018552589,3.96283735,4.567635027,4.927511002,3.048556107,4.419481436,4.232821698,4.256251236,4.540276222,4.728372916,3.576378368,4.820315079,4.329703533,3.695552216,3.38102484,3.565042106,4.773209332,3.34924624,3.916869699,4.145361883,3.699406484,3.472730078,3.436842866,3.921479124,5.550681131,3.504582564,3.21125631,3.391536693,3.842109737,3.836159589,3.460422942,3.337176191,4.819603435,3.153309471,6.084413785,4.270590869,3.944274898,4.863978445,3.231839993,5.053419792,5.336757701,4.316384747,5.296853858,4.380713291,5.691834175,3.160237376,3.382781548,4.178481753,5.816731316,3.880056268,3.227022951,4.094855926,3.751754406,4.768672205,5.022010189,3.573643324,3.883591885,3.609357935,4.842488551,3.722701703,3.220293019,3.000635856,3.224750843,3.072985387,4.218423705,3.239994994,4.271208919,4.793737333,4.073574849,4.624715288,3.170610919,3.300063452,3.444882357,3.132499546,3.427728834,3.322224798,3.056803986,4.500271882,4.491486495,4.732601439,4.968026072,4.539411259,6.342019091,4.603257409,5.61124739,5.02759335,6.173502903,5.010531682,4.449749486,4.123962407,4.932880796,3.189289462,4.508734456,4.479982483,4.322691484,4.414882861,4.579204565,3.217364381,4.646513557,4.141388867,3.019674036,3.905837472,3.863284377,5.067898589,3.880878656,3.234060013,3.473756149,4.005813953,3.132897482,4.138367064,3.08330216,3.16772663,4.27802428,5.623214448,5.51743365,3.013529537,5.013457791,3.164838073,3.151497308,4.957721025,3.255122268,4.431203408,4.213327657,4.56879939,5.370245614,6.009221867,5.635963999,5.101598788,5.284457322,4.636176605,4.606089102,3.885746584,4.547476728,4.205616342,4.631152098,4.59118924,5.025245192,4.002330034,3.681046933,3.830463754,3.177103646,3.103059823,3.517370987,5.327256888,4.345047818,4.171418344,4.721388933,3.128731762,6.262933381,3.317688081,3.558430945,5.900619397,4.903432587,3.076692808,4.760887249,3.374101647,4.732029838,3.169674935,3.50500936,4.496679625,4.532973075,3.239008992,3.212127055,4.492104812,3.309262592,5.236165825,3.318704398,3.500201888,4.588424158,3.333752643,3.237988475,3.716132727,3.011712215,4.972786811,3.196704617,4.512330199,4.837681437,4.872956236,4.919336009,4.931136431,3.00361445,3.371752246,4.543031398,3.166263156,3.263951517,3.324591811,3.865953092,3.231635648,3.743576996,3.215855855,5.141015374,4.956831889,6.338837918,4.607759336,4.438304263,6.219535596,5.481686617,5.633763222,4.484902626,4.85496417,5.038151753,4.84600578,4.402604634,3.553505464,6.095873532,3.710531157,3.845239951,4.238655475,3.991788536,3.121032864,3.060875161,3.128239155,3.17193805,3.482268221,4.825506753,4.986096174,4.838111954,4.645736674,4.482248517,5.0774569,3.107645013,4.578753444,3.434353683,3.068459758,4.455521734,4.140860976,4.030905318,3.027207226,3.770197273,3.764718219,3.049461269,3.105833912,3.704391208,3.013034505,3.641524122,3.197740704,4.313254345,4.839661619,4.672607454,6.275155902,5.164290136,4.552509671,4.151131745,4.893137124,4.986185689,4.560929773,4.524023173,3.410939546,3.438402159,4.802887309,3.412681718,3.260154538,4.164587818,4.912139218,4.446007951,5.245456251,4.978333,4.460894553,3.807351854,4.79630501,3.826631067,4.525615745,4.727206713,5.21456524,5.239154136,4.180597156,5.672924229,4.451682879,5.026952674,4.314291713,5.551054315,3.282169128,3.267106282,6.04310675,3.307827712,3.723369351,3.358102594,3.908690272,3.337043884,3.567247062,3.56760567,3.16958682,3.852142674,3.48953012,3.125468599,4.827058912,4.231979963,3.133826677,3.022116959,4.567149281,4.48262067,3.953232098,3.972849765,4.93035023,4.803917453,4.680566002,4.642218274,4.401970386,6.091335614,5.548332555,6.033081524,4.86173374,4.358536635,4.999717783,4.016313191,5.424978948,4.837030577,3.417785283,4.280929112,4.108563235,4.311343599,4.714014392,4.32124239,4.907141456,4.467067531,4.523822583,4.062836062,4.513714341,3.196274246,3.276250194,3.069887536,3.029684007,3.389249437,4.110860515,4.111962926,3.69107386,3.051385428,4.221367798,5.651958118,5.196690352,4.573610769,4.417531918,4.93602293,4.244262234,6.138874596,6.446441837,5.716564545,4.574759144,3.437434748,4.356869309,3.753022298,4.815000266,3.019828247,3.451694609,3.136260309,3.580905644,3.67704156,4.295924033,3.529733583,4.561702679,3.062632017,5.829551124,4.766979414,5.691891609,5.454773235,4.533401618,5.664801355,5.501328538,5.353272929,7.0061878,5.40548167,4.882517012,4.380456964,3.513138838,4.849187424,4.09173213,3.66001633,4.634531387,4.242059347,4.416177126,3.559541577,4.299465805,4.859641557,4.183953132,5.481618868,4.466658274,4.696309429,4.596366071,6.424278028,5.418453804,4.7342841,3.808471631,5.78126245,3.300778989,3.647096266,3.409764549,4.593663951,3.112739883,6.949583632,4.889944665,5.801660283,4.508531183,4.256567332,3.206304294,3.977984389,4.35572858,4.664571343,3.343929955,4.05120037,3.562629664,6.015878184,4.610880679,4.398953304,5.144173037,3.386115726,3.92476188,4.244424308,3.000820271,3.184940344,3.188834561,3.840442449,4.166478708,4.345002531,4.104750049,3.258717319,3.584823,3.129654855,3.373038254,3.293870116,4.452466057,3.719897735,4.140503011,3.579803675,5.151111153,3.945383129,3.963891221,3.403772453,3.896588548,3.028293175,5.337685977,4.099497277,4.370037808,5.554092715,4.345425786,4.193484401,3.425723971,3.717490124,3.577545939,3.068257987,3.06298554,5.057598596,4.199003124,3.260693779,3.338301958,3.221315968,3.254626964,3.701232934,3.014772443,3.257026037,3.773902945,4.685269814,4.876959766,4.69163768,4.279587939,4.308742344,4.270320007,4.858402263,5.133747767,5.246868648,5.519970787,5.718104335,4.59014418,5.030413997,4.609277478,4.689188596,3.093434222,4.771278052,3.284800375,3.14696446,3.527591468,4.585221184,3.356331532,3.212113116,4.731392462,3.465901387,3.099104029,3.589442405,4.20187059,3.251440004,3.031433777,5.529701373,5.422234736,3.261065713,3.000536826,5.066941497,3.204181693,4.561304637,3.470717164,3.381796126,5.345120694,4.170020515,6.107620252,6.728336998,5.533751809,3.248558137,4.249435344,5.476242476,6.584194742,4.515531306,3.101853268,3.184171428,4.353744348,5.078562801,3.175439782,3.068299389,4.151972161,5.396100755,3.124935008,4.434978832,4.56399015,3.951033482,5.00233623,4.947372378,4.837876267,5.194128084,4.188890249,5.509509216,4.842267439,3.08935343,3.838653532,5.854095594,4.054155036,4.472405152,4.113446458,4.029730145,3.446283749,3.220677416,3.80321971,5.940605361,3.288475302,4.781903482,5.049426409,5.520765321,3.053689284,3.939032688,5.37099045,4.602881829,3.440737903,5.75847231,5.418113563,3.856176532,5.624444184,3.715696077,3.9475663,4.684767088,5.201271459,3.648071424,3.158314313,3.346835147,4.079584601,3.923904664,4.74801685,3.382339445,4.97209333,5.018354652,3.335356573,3.07946673,3.30492548,3.289131633,3.006747199,5.177932654,3.483931436,4.428656142,4.784604764,4.25904938,4.344126702,3.119249775,3.032629907,3.036926814,3.208195205,4.143638029,4.74810838,3.031292059,6.389345828,3.624370541,3.810834194,3.626287516,4.187350287,4.375457239,3.2692421,6.00752017,4.34979102,4.613357187,3.226290564,5.042445923,5.015130702,3.455138158,3.001442834,4.243048474,4.217240357,3.367064648,4.874059822,4.316153479,4.671225879,3.109837096,3.712575241,4.345952648,3.997445528,3.191029536,3.309809833,3.343191951,4.177610467,4.292127392,3.870977689,3.107048628,3.11182311,5.37466797,4.534750877,4.485321245,4.190976345,3.172645264,3.042953749,3.174514706,3.983392604,4.838745334,3.033549457,4.619656355,3.242817789,3.111111185,3.179821906,4.467711317,3.130383518,3.131231212,3.823098532,4.485314459,6.851067244,4.73861245,5.653872245,5.532326895,5.600559689,3.022237618,3.111430728,4.92224796,3.099189601,5.253016908,3.632321508,3.164810725,5.278957569,3.198189176,3.532998746,4.070478759,5.046925292,3.754927411,3.206034887,3.902111576,3.095450541,4.835565757,6.549764886,5.112651734,4.460633662,3.998663394,4.394816503,4.383946144,3.941074863,4.220334711,3.115956725
